Latitude (decimal degrees):	60.169
Longitude (decimal degrees):	24.940
Elevation (m):	14
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230426:1711,1310.0,8.74,5.26,9.24,3.38,0.0
20230426:1811,0.0,0.0,0.0,8.43,3.1,0.0
20230426:1911,0.0,0.0,0.0,7.64,3.1,0.0
20230426:2011,0.0,0.0,0.0,7.04,3.24,0.0
20230426:2111,0.0,0.0,0.0,6.68,3.1,0.0
20230426:2211,0.0,0.0,0.0,6.15,3.03,0.0
20230426:2311,0.0,0.0,0.0,5.91,2.97,0.0
20230427:0011,0.0,0.0,0.0,5.53,3.1,0.0
20230427:0111,0.0,0.0,0.0,5.34,2.48,0.0
20230427:0211,0.0,0.0,0.0,4.89,2.28,0.0
20230427:0311,0.0,2.62,3.96,4.66,2.62,0.0
20230427:0411,3110.0,12.05,11.16,4.66,2.97,0.0
20230427:0511,42420.0,63.97,18.6,4.78,2.83,0.0
20230427:0611,65300.0,90.86,25.9,5.38,2.55,0.0
20230427:0711,155630.0,192.8,32.62,5.84,2.62,0.0
20230427:0811,216610.0,261.33,38.22,6.61,3.17,0.0
20230427:0911,605770.0,714.71,42.09,7.1,3.31,0.0
20230427:1011,464380.0,544.02,43.66,6.97,3.52,0.0
20230427:1111,549780.0,646.79,42.65,7.36,3.45,0.0
20230427:1211,562570.0,663.13,39.25,7.5,3.17,0.0
20230427:1311,625970.0,736.93,33.98,7.77,3.66,0.0
20230427:1411,439330.0,516.14,27.46,7.67,4.07,0.0
20230427:1511,232430.0,291.4,20.25,7.56,4.21,0.0
20230427:1611,65860.0,98.29,12.8,7.14,3.93,0.0
20230427:1711,8060.0,20.11,5.52,6.42,3.59,0.0
20230427:1811,0.0,0.0,0.0,5.4,3.24,0.0
20230427:1911,0.0,0.0,0.0,4.16,2.69,0.0
20230427:2011,0.0,0.0,0.0,3.31,2.55,0.0
20230427:2111,0.0,0.0,0.0,2.54,2.62,0.0
20230427:2211,0.0,0.0,0.0,2.38,1.72,0.0
20230427:2311,0.0,0.0,0.0,1.77,1.72,0.0
20230428:0011,0.0,0.0,0.0,1.21,1.86,0.0
20230428:0111,0.0,0.0,0.0,0.73,1.93,0.0
20230428:0211,0.0,0.0,0.0,0.27,1.86,0.0
20230428:0311,0.0,2.62,4.26,0.55,2.14,0.0
20230428:0411,54060.0,82.17,11.46,1.8,2.14,0.0
20230428:0511,209090.0,267.41,18.9,3.1,2.41,0.0
20230428:0611,422810.0,495.25,26.2,4.33,2.83,0.0
20230428:0711,586120.0,682.81,32.92,5.28,3.24,0.0
20230428:0811,723050.0,854.11,38.53,5.99,3.38,0.0
20230428:0911,804230.0,962.43,42.41,6.35,3.38,0.0
20230428:1011,836590.0,1016.77,43.98,6.83,2.83,0.0
20230428:1111,824750.0,995.33,42.96,6.88,3.17,0.0
20230428:1211,728210.0,863.8,39.54,7.0,3.59,0.0
20230428:1311,198080.0,240.88,34.25,7.08,3.38,0.0
20230428:1411,171920.0,211.56,27.72,6.72,2.97,0.0
20230428:1511,240750.0,300.38,20.5,6.4,3.45,0.0
20230428:1611,72350.0,119.37,13.05,5.84,3.38,0.0
20230428:1711,12400.0,26.23,5.78,4.89,3.38,0.0
20230428:1811,0.0,0.0,0.0,4.09,3.03,0.0
20230428:1911,0.0,0.0,0.0,3.54,3.03,0.0
20230428:2011,0.0,0.0,0.0,3.25,3.17,0.0
20230428:2111,0.0,0.0,0.0,2.82,3.38,0.0
20230428:2211,0.0,0.0,0.0,2.6,2.97,0.0
20230428:2311,0.0,0.0,0.0,2.84,3.24,0.0
20230429:0011,0.0,0.0,0.0,2.94,3.52,0.0
20230429:0111,0.0,0.0,0.0,2.79,3.79,0.0
20230429:0211,0.0,0.0,0.0,2.76,4.48,0.0
20230429:0311,0.0,3.5,4.55,2.64,4.62,0.0
20230429:0411,3700.0,12.98,11.74,2.44,4.97,0.0
20230429:0511,58220.0,81.59,19.18,2.53,5.31,0.0
20230429:0611,213810.0,253.26,26.49,2.75,4.76,0.0
20230429:0711,534920.0,612.58,33.22,3.89,4.55,0.0
20230429:0811,746430.0,870.52,38.84,5.27,4.55,0.0
20230429:0911,758070.0,891.47,42.72,6.54,4.76,0.0
20230429:1011,791800.0,936.89,44.29,7.1,4.83,0.0
20230429:1111,828490.0,981.75,43.26,7.55,5.17,0.0
20230429:1211,764480.0,898.54,39.82,7.78,5.38,0.0
20230429:1311,593470.0,692.05,34.52,8.23,5.17,0.0
20230429:1411,232110.0,279.33,27.97,8.25,4.97,0.0
20230429:1511,110270.0,143.72,20.75,8.05,4.48,0.0
20230429:1611,43940.0,66.91,13.3,7.51,3.59,0.0
20230429:1711,6320.0,17.49,6.03,6.93,2.83,0.0
20230429:1811,0.0,0.0,0.0,6.04,3.17,0.0
20230429:1911,0.0,0.0,0.0,5.41,3.79,0.0
20230429:2011,0.0,0.0,0.0,5.49,4.14,0.0
20230429:2111,0.0,0.0,0.0,5.72,4.97,0.0
20230429:2211,0.0,0.0,0.0,5.58,5.45,0.0
20230429:2311,0.0,0.0,0.0,5.05,4.9,0.0
20230430:0011,0.0,0.0,0.0,4.92,4.34,0.0
20230430:0111,0.0,0.0,0.0,4.83,3.86,0.0
20230430:0211,0.0,0.0,0.0,5.0,3.79,0.0
20230430:0311,0.0,3.5,4.84,5.04,4.55,0.0
20230430:0411,45780.0,91.03,12.03,5.22,4.62,0.0
20230430:0511,89110.0,118.12,19.47,5.48,5.66,0.0
20230430:0611,166710.0,203.9,26.78,5.53,5.52,0.0
20230430:0711,210090.0,250.53,33.51,4.89,5.93,0.0
20230430:0811,595740.0,681.73,39.14,4.95,6.14,0.0
20230430:0911,292210.0,340.42,43.03,4.79,6.55,0.0
20230430:1011,257880.0,304.08,44.6,5.47,6.21,0.0
20230430:1111,202920.0,243.68,43.56,5.54,6.34,0.0
20230430:1211,213070.0,254.17,40.11,5.15,6.55,0.0
20230430:1311,321990.0,374.19,34.79,5.95,6.41,0.0
20230430:1411,148910.0,184.53,28.23,6.2,6.21,0.0
20230430:1511,89010.0,118.2,21.0,6.42,5.59,0.0
20230430:1611,69020.0,99.45,13.55,5.37,5.66,0.0
20230430:1711,17550.0,33.23,6.28,5.25,5.45,0.0
20230430:1811,0.0,0.0,0.0,4.83,4.69,0.0
20230430:1911,0.0,0.0,0.0,3.99,4.21,0.0
20230430:2011,0.0,0.0,0.0,3.24,4.21,0.0
20230430:2111,0.0,0.0,0.0,2.58,4.34,0.0
20230430:2211,0.0,0.0,0.0,2.2,4.07,0.0
20230430:2311,0.0,0.0,0.0,1.74,4.14,0.0
20230501:0011,0.0,0.0,0.0,1.43,4.21,0.0
20230501:0111,0.0,0.0,0.0,1.16,4.0,0.0
20230501:0211,0.0,0.0,0.0,0.97,3.72,0.0
20230501:0311,0.0,4.37,5.12,1.07,3.79,0.0
20230501:0411,47050.0,94.21,12.3,2.01,3.52,0.0
20230501:0511,234750.0,300.43,19.74,3.72,3.1,0.0
20230501:0611,445290.0,523.78,27.06,5.7,3.1,0.0
20230501:0711,605700.0,710.69,33.8,7.26,3.66,0.0
20230501:0811,736530.0,873.98,39.44,8.53,4.34,0.0
20230501:0911,789870.0,943.1,43.34,9.3,4.9,0.0
20230501:1011,799530.0,960.58,44.9,9.59,4.62,0.0
20230501:1111,774800.0,927.08,43.86,9.75,4.83,0.0
20230501:1211,570440.0,671.98,40.39,9.78,4.97,0.0
20230501:1311,625490.0,733.25,35.05,9.72,5.66,0.0
20230501:1411,384710.0,454.65,28.48,9.61,5.17,0.0
20230501:1511,174850.0,220.48,21.24,8.96,4.28,0.0
20230501:1611,21610.0,38.94,13.8,8.19,3.66,0.0
20230501:1711,5230.0,15.74,6.53,6.91,3.52,0.0
20230501:1811,0.0,0.0,0.0,5.76,4.0,0.0
20230501:1911,0.0,0.0,0.0,4.62,3.93,0.0
20230501:2011,0.0,0.0,0.0,3.67,3.79,0.0
20230501:2111,0.0,0.0,0.0,3.2,4.14,0.0
20230501:2211,0.0,0.0,0.0,3.46,4.55,0.0
20230501:2311,0.0,0.0,0.0,3.78,5.24,0.0
20230502:0011,0.0,0.0,0.0,4.61,5.45,0.0
20230502:0111,0.0,0.0,0.0,5.07,5.93,0.0
20230502:0211,0.0,0.0,0.0,5.11,6.14,0.0
20230502:0311,0.0,4.37,5.4,5.26,6.14,0.0
20230502:0411,4160.0,13.91,12.58,5.57,6.28,0.0
20230502:0511,21160.0,38.01,20.02,5.96,6.41,0.0
20230502:0611,82220.0,110.33,27.33,6.54,6.34,0.0
20230502:0711,0.0,0.0,0.0,6.92,6.55,0.0
20230502:0811,189860.0,231.04,39.73,7.32,6.07,0.0
20230502:0911,169600.0,208.29,43.64,7.11,6.69,0.0
20230502:1011,98310.0,128.87,45.21,7.24,6.07,0.0
20230502:1111,126560.0,160.39,44.15,6.89,5.79,0.0
20230502:1211,136060.0,170.59,40.66,6.3,5.72,0.0
20230502:1311,208930.0,250.75,35.31,5.87,5.1,0.0
20230502:1411,282680.0,332.26,28.73,6.07,5.66,0.0
20230502:1511,95430.0,124.77,21.49,5.1,6.07,0.0
20230502:1611,69310.0,98.71,14.04,4.85,6.9,0.0
20230502:1711,14370.0,28.86,6.78,4.2,7.03,0.0
20230502:1811,0.0,0.0,0.0,4.19,6.97,0.0
20230502:1911,0.0,0.0,0.0,4.14,6.76,0.0
20230502:2011,0.0,0.0,0.0,3.95,6.62,0.0
20230502:2111,0.0,0.0,0.0,3.44,6.41,0.0
20230502:2211,0.0,0.0,0.0,3.2,6.0,0.0
20230502:2311,0.0,0.0,0.0,2.8,5.72,0.0
20230503:0011,0.0,0.0,0.0,2.49,5.45,0.0
20230503:0111,0.0,0.0,0.0,2.23,5.38,0.0
20230503:0211,0.0,0.0,0.0,2.01,5.24,0.0
20230503:0311,0.0,4.37,5.67,2.19,4.83,0.0
20230503:0411,43850.0,65.61,12.85,3.08,4.48,0.0
20230503:0511,163470.0,205.06,20.28,4.56,4.28,0.0
20230503:0611,306250.0,360.77,27.6,6.07,4.34,0.0
20230503:0711,522760.0,609.8,34.36,7.69,4.48,0.0
20230503:0811,702220.0,832.12,40.02,9.14,4.62,0.0
20230503:0911,523040.0,617.75,43.93,9.84,4.62,0.0
20230503:1011,613190.0,729.58,45.5,9.75,4.14,0.0
20230503:1111,289930.0,348.21,44.44,10.03,4.07,0.0
20230503:1211,200520.0,246.53,40.93,10.08,4.48,0.0
20230503:1311,364430.0,426.77,35.57,7.97,5.1,0.0
20230503:1411,234090.0,281.04,28.97,7.8,4.97,0.0
20230503:1511,212550.0,265.6,21.72,8.76,4.55,0.0
20230503:1611,80170.0,132.47,14.28,8.76,3.72,0.0
20230503:1711,21290.0,38.48,7.03,7.75,3.31,0.0
20230503:1811,0.0,0.0,0.0,6.61,3.31,0.0
20230503:1911,0.0,0.0,0.0,5.49,3.45,0.0
20230503:2011,0.0,0.0,0.0,4.5,3.52,0.0
20230503:2111,0.0,0.0,0.0,3.81,3.72,0.0
20230503:2211,0.0,0.0,0.0,2.84,4.14,0.0
20230503:2311,0.0,0.0,0.0,1.98,4.69,0.0
20230504:0011,0.0,0.0,0.0,1.51,4.76,0.0
20230504:0111,0.0,0.0,0.0,0.77,4.97,0.0
20230504:0211,0.0,0.0,0.0,-0.02,4.62,0.0
20230504:0311,1880.0,9.62,5.94,-0.3,4.21,0.0
20230504:0411,50430.0,103.01,13.11,0.23,3.79,0.0
20230504:0511,250230.0,313.92,20.55,1.35,3.72,0.0
20230504:0611,470460.0,541.71,27.87,2.62,4.28,0.0
20230504:0711,629250.0,720.64,34.64,3.54,4.76,0.0
20230504:0811,272250.0,318.51,40.3,3.89,4.69,0.0
20230504:0911,594820.0,686.07,44.22,4.39,4.69,0.0
20230504:1011,790660.0,931.17,45.79,4.98,4.28,0.0
20230504:1111,595750.0,693.38,44.72,5.56,4.21,0.0
20230504:1211,578820.0,673.59,41.2,5.72,4.0,0.0
20230504:1311,477730.0,554.9,35.82,5.84,3.72,0.0
20230504:1411,353200.0,413.22,29.22,5.52,3.59,0.0
20230504:1511,252290.0,311.58,21.96,5.4,2.97,0.0
20230504:1611,85710.0,124.45,14.52,4.76,3.31,0.0
20230504:1711,22420.0,39.35,7.27,3.83,3.17,0.0
20230504:1811,0.0,0.0,0.0,2.73,3.24,0.0
20230504:1911,0.0,0.0,0.0,2.11,3.24,0.0
20230504:2011,0.0,0.0,0.0,1.5,3.1,0.0
20230504:2111,0.0,0.0,0.0,0.8,3.17,0.0
20230504:2211,0.0,0.0,0.0,0.29,3.03,0.0
20230504:2311,0.0,0.0,0.0,-0.35,3.38,0.0
20230505:0011,0.0,0.0,0.0,-0.63,3.38,0.0
20230505:0111,0.0,0.0,0.0,-0.9,3.31,0.0
20230505:0211,0.0,0.0,0.0,-1.03,3.52,0.0
20230505:0311,2840.0,11.37,6.2,-0.79,3.79,0.0
20230505:0411,35570.0,54.7,13.37,-0.14,3.93,0.0
20230505:0511,193570.0,237.32,20.8,0.9,4.34,0.0
20230505:0611,434050.0,498.18,28.13,2.08,4.34,0.0
20230505:0711,450770.0,515.34,34.9,2.95,4.28,0.0
20230505:0811,231580.0,273.76,40.58,3.31,3.93,0.0
20230505:0911,274930.0,322.34,44.51,3.63,3.72,0.0
20230505:1011,257670.0,304.27,46.08,3.99,3.31,0.0
20230505:1111,427440.0,497.1,45.0,4.41,2.97,0.0
20230505:1211,368740.0,430.89,41.47,4.84,2.69,0.0
20230505:1311,309870.0,364.36,36.07,5.25,2.69,0.0
20230505:1411,179520.0,218.82,29.46,5.17,2.69,0.0
20230505:1511,130220.0,165.1,22.2,5.34,2.48,0.0
20230505:1611,86430.0,137.08,14.75,5.36,2.48,0.0
20230505:1711,18210.0,34.1,7.51,5.06,1.72,0.0
20230505:1811,0.0,0.0,0.0,3.9,1.52,0.0
20230505:1911,0.0,0.0,0.0,2.55,1.86,0.0
20230505:2011,0.0,0.0,0.0,1.59,2.14,0.0
20230505:2111,0.0,0.0,0.0,0.67,2.07,0.0
20230505:2211,0.0,0.0,0.0,0.28,2.34,0.0
20230505:2311,0.0,0.0,0.0,-0.19,2.48,0.0
20230506:0011,0.0,0.0,0.0,-0.69,2.41,0.0
20230506:0111,0.0,0.0,0.0,-1.07,2.41,0.0
20230506:0211,0.0,0.0,0.0,-1.26,2.48,0.0
20230506:0311,14780.0,28.86,6.46,-1.26,2.62,0.0
20230506:0411,54460.0,107.96,13.62,0.42,2.21,0.0
20230506:0511,245290.0,310.58,21.06,2.79,1.72,0.0
20230506:0611,458630.0,543.54,28.39,4.75,1.52,0.0
20230506:0711,610390.0,726.67,35.17,5.96,1.72,0.0
20230506:0811,589870.0,706.67,40.85,6.4,1.45,0.0
20230506:0911,453210.0,545.48,44.79,6.73,0.48,0.0
20230506:1011,457480.0,547.94,46.36,6.83,0.97,0.0
20230506:1111,639570.0,777.85,45.27,7.13,1.24,0.0
20230506:1211,596860.0,718.36,41.73,7.47,1.59,0.0
20230506:1311,456590.0,538.99,36.32,7.73,2.62,0.0
20230506:1411,342840.0,406.51,29.69,7.98,3.24,0.0
20230506:1511,226910.0,282.2,22.43,7.84,3.45,0.0
20230506:1611,80670.0,142.68,14.98,7.56,3.38,0.0
20230506:1711,16060.0,31.48,7.74,7.08,3.03,0.0
20230506:1811,0.0,0.0,0.0,6.06,3.17,0.0
20230506:1911,0.0,0.0,0.0,4.68,3.17,0.0
20230506:2011,0.0,0.0,0.0,3.62,3.24,0.0
20230506:2111,0.0,0.0,0.0,2.8,3.17,0.0
20230506:2211,0.0,0.0,0.0,1.31,3.1,0.0
20230506:2311,0.0,0.0,0.0,0.66,2.69,0.0
20230507:0011,0.0,0.0,0.0,-0.15,2.41,0.0
20230507:0111,0.0,0.0,0.0,-0.64,2.14,0.0
20230507:0211,0.0,0.0,0.0,-1.01,1.79,0.0
20230507:0311,19470.0,34.98,6.71,-0.86,1.93,0.0
20230507:0411,55700.0,110.35,13.87,1.14,1.79,0.0
20230507:0511,252750.0,321.6,21.3,3.52,1.52,0.0
20230507:0611,459100.0,544.3,28.64,5.68,1.93,0.0
20230507:0711,602250.0,712.26,35.43,7.02,2.69,0.0
20230507:0811,751790.0,903.52,41.12,8.02,3.1,0.0
20230507:0911,829010.0,1005.66,45.07,8.58,3.52,0.0
20230507:1011,863500.0,1054.09,46.64,8.9,3.59,0.0
20230507:1111,841320.0,1024.42,45.54,9.28,3.66,0.0
20230507:1211,773650.0,932.54,41.99,9.45,3.72,0.0
20230507:1311,652860.0,777.23,36.56,9.72,3.79,0.0
20230507:1411,495690.0,588.6,29.93,9.72,3.93,0.0
20230507:1511,288200.0,363.22,22.66,9.68,3.93,0.0
20230507:1611,81810.0,144.82,15.21,9.24,3.72,0.0
20230507:1711,17230.0,33.23,7.98,8.63,3.38,0.0
20230507:1811,0.0,0.0,0.0,7.42,3.38,0.0
20230507:1911,0.0,0.0,0.0,5.81,3.38,0.0
20230507:2011,0.0,0.0,0.0,4.67,3.31,0.0
20230507:2111,0.0,0.0,0.0,3.86,3.17,0.0
20230507:2211,0.0,0.0,0.0,3.03,2.76,0.0
20230507:2311,0.0,0.0,0.0,2.23,2.21,0.0
20230508:0011,0.0,0.0,0.0,1.74,1.79,0.0
20230508:0111,0.0,0.0,0.0,1.26,1.66,0.0
20230508:0211,0.0,0.0,0.0,0.83,1.66,0.0
20230508:0311,3280.0,12.24,6.96,1.62,1.93,0.0
20230508:0411,58350.0,112.48,14.11,3.53,2.34,0.0
20230508:0511,250560.0,320.32,21.55,5.68,2.28,0.0
20230508:0611,448480.0,531.84,28.88,7.26,2.76,0.0
20230508:0711,617920.0,732.5,35.68,8.52,3.31,0.0
20230508:0811,744620.0,895.07,41.38,9.46,3.66,0.0
20230508:0911,819350.0,995.53,45.34,10.25,4.0,0.0
20230508:1011,843270.0,1035.98,46.92,10.96,3.72,0.0
20230508:1111,833490.0,1020.42,45.81,11.47,4.07,0.0
20230508:1211,763120.0,924.08,42.24,11.96,4.41,0.0
20230508:1311,651090.0,778.22,36.8,12.05,4.69,0.0
20230508:1411,492110.0,588.02,30.16,11.98,4.69,0.0
20230508:1511,286390.0,363.35,22.88,11.71,4.55,0.0
20230508:1611,82380.0,145.76,15.44,11.41,4.0,0.0
20230508:1711,18330.0,34.98,8.21,10.78,3.66,0.0
20230508:1811,0.0,0.0,0.0,9.66,3.31,0.0
20230508:1911,0.0,0.0,0.0,7.68,3.17,0.0
20230508:2011,0.0,0.0,0.0,6.22,2.97,0.0
20230508:2111,0.0,0.0,0.0,4.69,2.76,0.0
20230508:2211,0.0,0.0,0.0,3.88,2.41,0.0
20230508:2311,0.0,0.0,0.0,3.04,2.34,0.0
20230509:0011,0.0,0.0,0.0,2.49,2.28,0.0
20230509:0111,0.0,0.0,0.0,1.98,2.28,0.0
20230509:0211,0.0,0.0,0.0,1.92,2.41,0.0
20230509:0311,17800.0,33.23,7.2,2.46,2.76,0.0
20230509:0411,58300.0,114.74,14.35,4.74,3.03,0.0
20230509:0511,249980.0,320.2,21.78,7.17,2.9,0.0
20230509:0611,420570.0,503.67,29.12,10.04,3.17,0.0
20230509:0711,539030.0,640.46,35.92,10.4,3.72,0.0
20230509:0811,655710.0,785.22,41.64,11.33,4.34,0.0
20230509:0911,750840.0,908.51,45.6,12.04,4.69,0.0
20230509:1011,805670.0,987.23,47.18,12.48,4.28,0.0
20230509:1111,784360.0,959.68,46.07,13.05,4.41,0.0
20230509:1211,705940.0,856.49,42.49,13.5,4.55,0.0
20230509:1311,615950.0,740.92,37.04,13.64,4.62,0.0
20230509:1411,472990.0,570.0,30.38,13.63,4.48,0.0
20230509:1511,277130.0,354.19,23.11,13.29,4.07,0.0
20230509:1611,83880.0,146.67,15.66,12.99,3.31,0.0
20230509:1711,26180.0,45.47,8.44,12.04,3.31,0.0
20230509:1811,0.0,1.75,1.78,10.47,3.17,0.0
20230509:1911,0.0,0.0,0.0,8.49,3.03,0.0
20230509:2011,0.0,0.0,0.0,7.23,2.76,0.0
20230509:2111,0.0,0.0,0.0,6.22,2.48,0.0
20230509:2211,0.0,0.0,0.0,5.53,1.93,0.0
20230509:2311,0.0,0.0,0.0,4.95,2.0,0.0
20230510:0011,0.0,0.0,0.0,4.33,2.28,0.0
20230510:0111,0.0,0.0,0.0,3.66,2.41,0.0
20230510:0211,0.0,0.0,0.0,3.27,2.41,0.0
20230510:0311,570.0,7.0,7.44,3.9,2.48,0.0
20230510:0411,76890.0,117.14,14.58,5.83,2.62,0.0
20230510:0511,235810.0,302.32,22.01,8.29,2.28,0.0
20230510:0611,410260.0,494.6,29.35,10.54,2.48,0.0
20230510:0711,585810.0,709.65,36.16,12.27,2.76,0.0
20230510:0811,708820.0,870.74,41.89,13.19,3.1,0.0
20230510:0911,773080.0,959.58,45.86,14.22,3.52,0.0
20230510:1011,811770.0,1020.02,47.45,14.73,3.24,0.0
20230510:1111,755870.0,941.96,46.33,15.41,3.59,0.0
20230510:1211,674160.0,830.77,42.74,15.72,3.79,0.0
20230510:1311,637690.0,781.03,37.27,16.02,4.0,0.0
20230510:1411,468020.0,572.33,30.61,16.23,4.07,0.0
20230510:1511,273480.0,354.52,23.32,16.12,3.66,0.0
20230510:1611,83320.0,149.33,15.88,15.87,3.17,0.0
20230510:1711,26450.0,46.35,8.66,14.97,2.9,0.0
20230510:1811,0.0,1.75,2.02,13.43,2.97,0.0
20230510:1911,0.0,0.0,0.0,10.86,2.83,0.0
20230510:2011,0.0,0.0,0.0,8.96,2.55,0.0
20230510:2111,0.0,0.0,0.0,7.46,2.21,0.0
20230510:2211,0.0,0.0,0.0,6.25,1.72,0.0
20230510:2311,0.0,0.0,0.0,5.3,1.93,0.0
20230511:0011,0.0,0.0,0.0,4.54,2.14,0.0
20230511:0111,0.0,0.0,0.0,4.53,2.21,0.0
20230511:0211,0.0,0.0,0.0,4.06,2.21,0.0
20230511:0311,25070.0,42.85,7.67,4.55,1.52,0.0
20230511:0411,65820.0,118.44,14.81,7.27,1.72,0.0
20230511:0511,240940.0,314.48,22.24,10.33,1.31,0.0
20230511:0611,430460.0,529.36,29.58,13.05,1.59,0.0
20230511:0711,588170.0,726.0,36.4,14.97,2.28,0.0
20230511:0811,700190.0,874.17,42.14,16.03,2.9,0.0
20230511:0911,773700.0,977.02,46.12,16.85,3.24,0.0
20230511:1011,794430.0,1010.72,47.71,17.69,3.31,0.0
20230511:1111,764410.0,968.03,46.59,18.2,3.52,0.0
20230511:1211,710200.0,890.59,42.98,18.43,3.72,0.0
20230511:1311,606860.0,751.31,37.5,18.53,3.93,0.0
20230511:1411,456810.0,564.86,30.83,18.44,3.93,0.0
20230511:1511,271140.0,354.87,23.54,18.2,3.59,0.0
20230511:1611,87600.0,146.38,16.1,17.65,3.17,0.0
20230511:1711,22890.0,41.97,8.88,16.86,3.03,0.0
20230511:1811,0.0,2.62,2.25,15.28,3.17,0.0
20230511:1911,0.0,0.0,0.0,13.13,3.31,0.0
20230511:2011,0.0,0.0,0.0,11.35,3.24,0.0
20230511:2111,0.0,0.0,0.0,10.23,3.17,0.0
20230511:2211,0.0,0.0,0.0,8.9,2.9,0.0
20230511:2311,0.0,0.0,0.0,7.62,2.55,0.0
20230512:0011,0.0,0.0,0.0,6.66,2.41,0.0
20230512:0111,0.0,0.0,0.0,5.85,2.41,0.0
20230512:0211,0.0,0.0,0.0,5.23,2.41,0.0
20230512:0311,22830.0,40.23,7.9,6.11,2.69,0.0
20230512:0411,65630.0,120.83,15.03,8.79,2.76,0.0
20230512:0511,244450.0,318.74,22.46,11.45,2.28,0.0
20230512:0611,433100.0,531.48,29.81,13.97,2.34,0.0
20230512:0711,592510.0,731.83,36.63,15.88,2.69,0.0
20230512:0811,714140.0,890.65,42.38,17.04,3.59,0.0
20230512:0911,791950.0,995.26,46.37,17.83,4.28,0.0
20230512:1011,818380.0,1035.36,47.96,18.28,4.28,0.0
20230512:1111,811190.0,1024.54,46.83,18.86,4.55,0.0
20230512:1211,746780.0,934.3,43.22,19.21,4.76,0.0
20230512:1311,623530.0,769.97,37.73,19.24,4.9,0.0
20230512:1411,465720.0,575.65,31.05,19.35,4.83,0.0
20230512:1511,278300.0,364.59,23.75,19.13,4.41,0.0
20230512:1611,85320.0,153.48,16.31,18.8,4.07,0.0
20230512:1711,20830.0,39.35,9.1,17.96,3.86,0.0
20230512:1811,0.0,3.5,2.47,16.33,3.86,0.0
20230512:1911,0.0,0.0,0.0,13.93,3.93,0.0
20230512:2011,0.0,0.0,0.0,12.25,3.72,0.0
20230512:2111,0.0,0.0,0.0,10.77,3.59,0.0
20230512:2211,0.0,0.0,0.0,9.72,3.66,0.0
20230512:2311,0.0,0.0,0.0,8.65,3.31,0.0
20230513:0011,0.0,0.0,0.0,7.76,3.17,0.0
20230513:0111,0.0,0.0,0.0,6.91,3.03,0.0
20230513:0211,0.0,0.87,1.63,6.24,2.83,0.0
20230513:0311,18750.0,34.98,8.12,6.43,2.69,0.0
20230513:0411,65360.0,121.78,15.24,8.64,2.48,0.0
20230513:0511,247880.0,322.76,22.67,11.24,2.21,0.0
20230513:0611,434370.0,532.88,30.02,13.94,2.34,0.0
20230513:0711,589220.0,728.98,36.85,16.14,2.62,0.0
20230513:0811,699460.0,881.51,42.61,17.78,2.9,0.0
20230513:0911,767070.0,984.33,46.61,19.02,2.9,0.0
20230513:1011,791500.0,1029.32,48.21,19.77,2.62,0.0
20230513:1111,773100.0,1001.2,47.08,20.08,2.76,0.0
20230513:1211,713260.0,913.23,43.45,20.68,3.03,0.0
20230513:1311,599790.0,754.22,37.95,20.8,3.45,0.0
20230513:1411,453660.0,567.11,31.26,20.54,3.79,0.0
20230513:1511,272390.0,358.66,23.96,19.87,3.66,0.0
20230513:1611,87230.0,153.63,16.52,19.39,3.59,0.0
20230513:1711,23380.0,42.85,9.32,18.25,3.52,0.0
20230513:1811,0.0,4.37,2.69,16.67,3.52,0.0
20230513:1911,0.0,0.0,0.0,14.73,3.38,0.0
20230513:2011,0.0,0.0,0.0,13.05,3.1,0.0
20230513:2111,0.0,0.0,0.0,11.86,2.97,0.0
20230513:2211,0.0,0.0,0.0,10.64,2.97,0.0
20230513:2311,0.0,0.0,0.0,9.64,2.69,0.0
20230514:0011,0.0,0.0,0.0,8.61,2.48,0.0
20230514:0111,0.0,0.0,0.0,7.88,2.34,0.0
20230514:0211,0.0,0.87,1.85,7.49,2.21,0.0
20230514:0311,20590.0,37.6,8.33,7.97,2.34,0.0
20230514:0411,75830.0,124.65,15.45,9.81,2.28,0.0
20230514:0511,235280.0,306.21,22.88,12.19,2.21,0.0
20230514:0611,419820.0,517.79,30.23,14.97,2.21,0.0
20230514:0711,571750.0,711.61,37.07,17.23,2.41,0.0
20230514:0811,685930.0,871.67,42.84,18.84,2.55,0.0
20230514:0911,756770.0,978.8,46.85,20.01,2.62,0.0
20230514:1011,767700.0,1012.5,48.45,20.5,1.86,0.0
20230514:1111,766240.0,1003.04,47.32,20.77,2.28,0.0
20230514:1211,712860.0,915.02,43.68,20.86,2.9,0.0
20230514:1311,603410.0,758.98,38.17,20.6,3.31,0.0
20230514:1411,451060.0,564.95,31.47,20.44,3.38,0.0
20230514:1511,269030.0,355.43,24.17,20.21,3.1,0.0
20230514:1611,87730.0,154.09,16.73,19.3,2.76,0.0
20230514:1711,24020.0,43.72,9.53,18.22,2.34,0.0
20230514:1811,0.0,5.25,2.91,16.88,2.0,0.0
20230514:1911,0.0,0.0,0.0,15.19,1.93,0.0
20230514:2011,0.0,0.0,0.0,13.14,1.86,0.0
20230514:2111,0.0,0.0,0.0,11.14,1.66,0.0
